belong_to_cooperative,num_trainings_30d,num_trainings_60d,num_total_trainings,num_repeat_trainings,days_to_second_training,num_unique_trainers,has_second_training,num_topics,train_dayofweek,train_month,train_is_weekend,train_quarter,train_dayofyear,trainer_encoded,county_encoded,training_intensity,training_frequency,training_month_intensity,weekend_training_effect,trainer_avg_trainings,trainer_std_trainings,trainer_adoption_rate,trainer_farmers_count,gender_Male,age_Below 35,registration_Ussd,adopted_within_07_days
-0.4162753878815762,41.90289716573907,40.29183725812469,43.90823317907932,43.90823317907932,-0.7718536269833723,0.0,0.7603423814239422,41.153267448380824,-0.16655896989265406,-1.2256232167577314,-0.32845165439088214,-1.5580318246111837,-1.1042384235666531,1.2164017526704862,1.2137728477555318,70.62022385151607,43.80266019066247,24.061329200393562,-0.19815268185862436,2.9139497421120324,3.365911156792309,1.213426757177921,-2.0242354814189745,False,False,True,1
-0.4162753878815762,-0.43976521680462627,-0.4276698895320593,-0.14748833580570814,-0.1474883358057081,-0.5861229426761444,0.0,0.7603423814239422,-0.20907748602440804,0.46159004625541006,1.739161491029688,-0.32845165439088214,1.7342141586792763,1.7548752699726975,-0.895335123439338,-0.893400112328598,-0.05303529769473109,-0.24669321652926457,-0.29576782367634263,-0.19815268185862436,-0.2924851284801655,-0.3697033577557661,-0.8920220785241321,0.4443851412293685,False,False,False,0
2.4022558842332624,-0.22698801890239664,-0.2641377323125543,-0.21060541533992735,-0.21060541533992733,-0.7718536269833723,0.0,0.7603423814239422,-0.26833585985593417,-0.7947079860407181,2.109759579503115,-0.32845165439088214,1.7342141586792763,2.1615595453468295,1.808625744950652,1.8144565938206483,-0.04879481733617126,-0.18516200760464993,0.2418251496902257,-0.19815268185862436,0.45151007620967104,0.09183885235300926,1.8098199896085454,0.061478657789388325,False,False,False,0
-0.4162753878815762,-0.43976521680462627,-0.4276698895320593,-0.24216395510703698,-0.24216395510703695,1.3129211328247257,0.0,-1.3151969749828172,-0.2979650467716972,-0.7947079860407181,-1.596221305231159,-0.32845165439088214,-1.5580318246111837,-1.6341603581450674,0.3092723449927956,0.30860394116484474,-0.05303529769473109,-0.24806018827298754,-0.6679475744685822,-0.19815268185862436,0.44031940453582374,0.14687275255284069,0.3098006474345505,1.426427651698965,True,True,True,0
2.4022558842332624,0.4113435748042923,0.2264587393459607,0.26277268116671687,0.26277268116671687,-0.7718536269833723,0.0,0.7603423814239422,0.6205397476169577,-1.4228570021887823,1.3685634025562605,-0.32845165439088214,1.7342141586792763,1.2865721649964246,1.808625744950652,1.8144565938206483,-0.019111454826252528,0.2868103335784737,1.3170110964233623,-0.19815268185862436,0.45151007620967104,0.09183885235300926,1.8098199896085454,0.061478657789388325,False,False,False,0
-0.4162753878815762,-0.43976521680462627,-0.4276698895320593,-0.24216395510703698,-0.24216395510703695,1.3129211328247257,0.0,-1.3151969749828172,-0.23870667294017112,-0.7947079860407181,-0.4844270398108766,-0.32845165439088214,-0.46061649684769707,-0.3401649365001026,-0.6079822385406515,-0.6066682586063119,-0.05303529769473109,-0.24806018827298754,-0.5438876575378357,-0.19815268185862436,-0.9422819320472887,-0.6326903720627607,-0.6118979845036873,-0.605229101611989,False,False,False,0
-0.4162753878815762,1.049675168510981,0.7170552110044756,2.2509606864946226,2.2509606864946226,-0.7718536269833723,0.0,0.7603423814239422,2.0427407195735845,-0.16655896989265406,-1.2256232167577314,-0.32845165439088214,-1.5580318246111837,-1.1042384235666531,1.2164017526704862,1.2137728477555318,0.036014789835025124,2.269094166547593,0.2418251496902257,-0.19815268185862436,2.9139497421120324,3.365911156792309,1.213426757177921,-2.0242354814189745,False,False,True,1
-0.4162753878815762,-0.014210821000167018,0.3899908965654657,0.7361507776733611,0.7361507776733611,-0.7718536269833723,0.0,0.7603423814239422,1.6279321027529017,-1.4228570021887823,-1.2256232167577314,-0.32845165439088214,-1.5580318246111837,-1.3014186782935049,1.808625744950652,1.8144565938206483,-0.02900590899622544,0.7587826747615972,-0.378474434963507,-0.19815268185862436,0.45151007620967104,0.09183885235300926,1.8098199896085454,0.061478657789388325,False,False,True,0
-0.4162753878815762,1.2624523664132108,2.8429732548580406,2.4718704648643897,2.4718704648643897,-0.7718536269833723,0.0,0.7603423814239422,2.2501450279839257,0.46159004625541006,-0.4844270398108766,-0.32845165439088214,-0.46061649684769707,-0.6605828504312368,0.3092723449927956,0.30860394116484474,0.21270147144168428,2.489347925766384,1.1102445682054514,-0.19815268185862436,0.44031940453582374,0.14687275255284069,0.3098006474345505,1.426427651698965,True,False,True,1
-0.4162753878815762,0.19856637690206264,0.7170552110044756,0.168097061865388,0.16809706186538803,-0.7718536269833723,0.0,0.7603423814239422,0.08721438313322255,-0.7947079860407181,-0.4844270398108766,-0.32845165439088214,-0.46061649684769707,-0.42643129794310025,0.3092723449927956,0.30860394116484474,-0.009217000656279615,0.19241586534184896,0.07641192711589698,-0.19815268185862436,0.44031940453582374,0.14687275255284069,0.3098006474345505,1.426427651698965,True,True,True,0
-0.4162753878815762,0.19856637690206264,0.0629265821264557,-0.021254176737269675,-0.021254176737269648,-0.7718536269833723,0.0,0.7603423814239422,-0.09056073836135581,-0.7947079860407181,0.25676913713597826,-0.32845165439088214,0.6367988309157896,0.43623231648687627,0.3092723449927956,0.30860394116484474,-0.03183289590193199,0.0036269288685995085,0.4072383722645544,-0.19815268185862436,0.44031940453582374,0.14687275255284069,0.3098006474345505,1.426427651698965,False,False,True,0
-0.4162753878815762,-0.43976521680462627,-0.4276698895320593,-0.24216395510703698,-0.24216395510703695,1.3129211328247257,0.0,-1.3151969749828172,-0.2979650467716972,-0.7947079860407181,1.3685634025562605,-0.32845165439088214,1.7342141586792763,1.2742483990759963,-0.9466729472832591,-0.9429762904982402,-0.05303529769473109,-0.24806018827298754,-0.33712112931992483,-0.19815268185862436,-0.6157848628817489,-0.49636254479332603,-0.9462396451087343,-1.2404033859065444,True,False,True,0
-0.4162753878815762,0.19856637690206264,0.0629265821264557,-0.14748833580570814,-0.1474883358057081,-0.7718536269833723,0.0,0.7603423814239422,-0.20907748602440804,-0.7947079860407181,-0.4844270398108766,-0.32845165439088214,-0.46061649684769707,-0.42643129794310025,1.2164017526704862,1.2137728477555318,-0.03183289590193199,-0.12223236211356679,0.07641192711589698,-0.19815268185862436,2.9139497421120324,3.365911156792309,1.213426757177921,-2.0242354814189745,False,False,True,0
2.4022558842332624,-0.43976521680462627,-0.4276698895320593,-0.24216395510703698,-0.24216395510703695,1.3129211328247257,0.0,-1.3151969749828172,-0.23870667294017112,0.46159004625541006,-1.9668193937045864,-0.32845165439088214,-1.5580318246111837,-1.979225803917058,-0.7100293810256106,-0.7084948553432509,-0.05303529769473109,-0.24806018827298754,-0.7093008801121644,-0.19815268185862436,-0.942773829703282,-0.6339279580124406,-0.7112968565754579,-0.17727479659083462,False,True,True,1
-0.4162753878815762,-0.43976521680462627,-0.4276698895320593,-0.24216395510703698,-0.24216395510703695,1.3129211328247257,0.0,-1.3151969749828172,-0.23870667294017112,-1.4228570021887823,0.25676913713597826,-0.32845165439088214,0.6367988309157896,0.1651094662374551,-0.7100293810256106,-0.7084948553432509,-0.05303529769473109,-0.24806018827298754,-0.46118104625067136,-0.19815268185862436,-0.942773829703282,-0.6339279580124406,-0.7112968565754579,-0.17727479659083462,True,False,True,0
-0.4162753878815762,-0.014210821000167018,0.2264587393459607,0.168097061865388,0.16809706186538803,-0.7718536269833723,0.0,0.7603423814239422,0.08721438313322255,0.46159004625541006,-1.2256232167577314,-0.32845165439088214,-1.5580318246111837,-1.2644473805322203,1.2164017526704862,1.2137728477555318,-0.03324638935478526,0.19241586534184896,-0.378474434963507,-0.19815268185862436,2.9139497421120324,3.365911156792309,1.213426757177921,-2.0242354814189745,True,True,True,0
-0.4162753878815762,-0.014210821000167018,0.5535230537849707,0.7045922379062515,0.7045922379062515,-0.7718536269833723,0.0,0.7603423814239422,0.5909105607011946,0.46159004625541006,-0.4844270398108766,-0.32845165439088214,-0.46061649684769707,-0.6605828504312368,0.3092723449927956,0.30860394116484474,-0.02476542863766562,0.7273178520160557,-0.13035460110201394,-0.19815268185862436,0.44031940453582374,0.14687275255284069,0.3098006474345505,1.426427651698965,True,True,True,1
-0.4162753878815762,-0.014210821000167018,-0.1006055750930493,-0.0843712562714889,-0.08437125627148888,-0.7718536269833723,0.0,0.7603423814239422,-0.14981911219288194,0.46159004625541006,1.3685634025562605,-0.32845165439088214,1.7342141586792763,1.2372771013147117,-0.9466729472832591,-0.9429762904982402,-0.041727350071904895,-0.05930271662248364,0.4899449835517188,-0.19815268185862436,-0.6157848628817489,-0.49636254479332603,-0.9462396451087343,-1.2404033859065444,False,False,False,0
-0.4162753878815762,-0.014210821000167018,-0.1006055750930493,-0.17904687557281776,-0.17904687557281773,-0.7718536269833723,0.0,0.7603423814239422,-0.23870667294017112,-0.16655896989265406,-1.2256232167577314,-0.32845165439088214,-1.5580318246111837,-1.2767711464526486,0.3092723449927956,0.30860394116484474,-0.041727350071904895,-0.15369718485910835,-0.378474434963507,-0.19815268185862436,0.44031940453582374,0.14687275255284069,0.3098006474345505,1.426427651698965,True,False,False,0
-0.4162753878815762,-0.43976521680462627,-0.4276698895320593,-0.24216395510703698,-0.24216395510703695,1.3129211328247257,0.0,-1.3151969749828172,-0.179448299108645,-1.4228570021887823,0.6273672256094057,-0.32845165439088214,0.6367988309157896,0.7689739963384387,-0.6079822385406515,-0.6066682586063119,-0.05303529769473109,-0.24806018827298754,-0.4198277406070892,-0.19815268185862436,-0.9422819320472887,-0.6326903720627607,-0.6118979845036873,-0.605229101611989,False,False,True,0
-0.4162753878815762,-0.22698801890239664,0.3899908965654657,-0.0843712562714889,-0.08437125627148888,-0.7718536269833723,0.0,0.7603423814239422,-0.14981911219288194,-0.7947079860407181,-0.855025128284304,-0.32845165439088214,-0.46061649684769707,-1.0302958280440837,0.3092723449927956,0.30860394116484474,-0.037486869713345077,-0.05930271662248364,-0.4198277406070892,-0.19815268185862436,0.44031940453582374,0.14687275255284069,0.3098006474345505,1.426427651698965,True,False,False,0
-0.4162753878815762,-0.43976521680462627,-0.4276698895320593,-0.24216395510703698,-0.24216395510703695,1.3129211328247257,0.0,-1.3151969749828172,-0.23870667294017112,-0.16655896989265406,-0.4844270398108766,-0.32845165439088214,-0.46061649684769707,-0.5003738934656696,-0.7100293810256106,-0.7084948553432509,-0.05303529769473109,-0.24806018827298754,-0.5438876575378357,-0.19815268185862436,-0.942773829703282,-0.6339279580124406,-0.7112968565754579,-0.17727479659083462,True,False,True,0
-0.4162753878815762,-0.43976521680462627,-0.4276698895320593,-0.24216395510703698,-0.24216395510703695,1.3129211328247257,0.0,-1.3151969749828172,-0.2979650467716972,-0.16655896989265406,-0.4844270398108766,-0.32845165439088214,-0.46061649684769707,-0.5003738934656696,-0.9466729472832591,-0.9429762904982402,-0.05303529769473109,-0.24806018827298754,-0.5438876575378357,-0.19815268185862436,-0.6157848628817489,-0.49636254479332603,-0.9462396451087343,-1.2404033859065444,False,False,False,0
-0.4162753878815762,-0.43976521680462627,-0.4276698895320593,-0.24216395510703698,-0.24216395510703695,1.3129211328247257,0.0,-1.3151969749828172,-0.20907748602440804,1.7178880785515382,-1.2256232167577314,3.044588104920686,-1.5580318246111837,-1.0672671258053685,-0.6079822385406515,-0.6066682586063119,-0.05303529769473109,-0.24806018827298754,-0.6265942688250001,0.5136766856764209,-0.9422819320472887,-0.6326903720627607,-0.6118979845036873,-0.605229101611989,False,False,True,0
-0.4162753878815762,0.19856637690206264,0.0629265821264557,-0.05281271650437929,-0.05281271650437926,-0.7718536269833723,0.0,0.7603423814239422,-0.12018992527711887,-1.4228570021887823,-0.855025128284304,-0.32845165439088214,-0.46061649684769707,-0.6975541481925214,-0.895335123439338,-0.893400112328598,-0.03183289590193199,-0.027837893876942067,-0.08900129545843175,-0.19815268185862436,-0.2924851284801655,-0.3697033577557661,-0.8920220785241321,0.4443851412293685,False,False,False,0
-0.4162753878815762,-0.014210821000167018,-0.1006055750930493,-0.17904687557281776,-0.17904687557281773,-0.7718536269833723,0.0,0.7603423814239422,-0.23870667294017112,-0.16655896989265406,-1.596221305231159,-0.32845165439088214,-1.5580318246111837,-1.5355702307816415,1.2164017526704862,1.2137728477555318,-0.041727350071904895,-0.15369718485910835,-0.5025343518942536,-0.19815268185862436,2.9139497421120324,3.365911156792309,1.213426757177921,-2.0242354814189745,True,False,True,0
-0.4162753878815762,-0.43976521680462627,-0.4276698895320593,-0.24216395510703698,-0.24216395510703695,1.3129211328247257,0.0,-1.3151969749828172,-0.2979650467716972,0.46159004625541006,1.3685634025562605,-0.32845165439088214,1.7342141586792763,1.471428653802848,-0.9466729472832591,-0.9429762904982402,-0.05303529769473109,-0.24806018827298754,-0.33712112931992483,-0.19815268185862436,-0.6157848628817489,-0.49636254479332603,-0.9462396451087343,-1.2404033859065444,False,False,False,0
2.4022558842332624,-0.43976521680462627,-0.4276698895320593,-0.24216395510703698,-0.24216395510703695,1.3129211328247257,0.0,-1.3151969749828172,-0.14981911219288194,2.3460370946996023,-0.855025128284304,3.044588104920686,-0.46061649684769707,-0.9686769984419427,-0.7100293810256106,-0.7084948553432509,-0.05303529769473109,-0.24806018827298754,-0.5852409631814179,0.5136766856764209,-0.942773829703282,-0.6339279580124406,-0.7112968565754579,-0.17727479659083462,True,False,False,0
-0.4162753878815762,-0.43976521680462627,-0.4276698895320593,-0.24216395510703698,-0.24216395510703695,1.3129211328247257,0.0,-1.3151969749828172,-0.23870667294017112,-0.16655896989265406,0.6273672256094057,-0.32845165439088214,0.6367988309157896,0.7073551667362975,-0.6079822385406515,-0.6066682586063119,-0.05303529769473109,-0.24806018827298754,-0.4198277406070892,-0.19815268185862436,-0.9422819320472887,-0.6326903720627607,-0.6118979845036873,-0.605229101611989,True,False,True,0
